ts,asset,tf,direction,k_last,d_last,bull_stoch,bear_stoch,ema7_last,ema2_last,ema_align_up,ema_align_down,ema_cross_up_win,ema_cross_dn_win,trend_up,trend_down,adx14,atr14,rsi14,htf_up,htf_down,ticks_ok,near_res,near_sup,buy_score,sell_score,has_signal,result
2025-08-10T22:49:09,ETCUSD_otc,60,none,18.631732168850387,13.871180271191117,0,0,25.0626266111092,25.068133628431752,0,1,0,1,0,1,27.839491077387887,0.04280430990227466,39.682813681910005,1,0,1,0,0,6,5,0,
2025-08-10T22:49:12,ETHUSD_otc,60,none,77.48030872889125,81.41746540249162,0,1,3921.740707682055,3921.7338981420257,0,1,1,0,1,0,38.75119054286167,1.5922041366395165,59.68964856469495,1,0,1,0,0,5,8,0,
2025-08-10T22:49:16,EURGBP_otc,60,none,82.31161439497332,84.47773302148786,0,1,0.8684410954312426,0.8684677785774054,0,1,0,0,1,0,38.174422251640244,0.0003606616899712528,60.43975065726301,1,0,1,0,0,3,7,0,
2025-08-10T22:49:18,EURJPY_otc,60,none,67.76923674198581,78.25247118309566,0,0,172.59185540304748,172.5835592589817,0,1,1,0,1,0,41.80274355669036,0.029029578293672097,59.85047766551985,1,0,1,0,0,5,6,0,
2025-08-10T22:49:21,EURSGD_otc,60,none,57.671957672008965,64.28571428573446,0,0,1.496484531732005,1.4964774502271465,1,0,0,0,0,1,15.826919757446571,1.1520599878812688e-05,41.16797505981908,0,1,1,0,0,3,5,0,
2025-08-10T22:49:23,EURUSD_otc,60,none,89.25907938050013,88.07897459721089,0,0,1.1716171376143252,1.1718110527824919,0,1,0,0,1,0,40.549624485147646,0.000426408592972174,66.41394574400519,1,0,1,0,0,5,3,0,
2025-08-10T22:49:26,FLOUSD_otc,60,none,13.29080276448718,19.829877724615287,0,0,0.00011733467515205338,0.00011727101092110877,1,0,0,0,0,1,13.780773121478257,9.418966470308095e-08,35.06064583002562,0,1,1,0,0,2,5,0,
2025-08-10T22:49:28,GALUSD_otc,60,none,65.5846351524989,51.4911746804627,0,0,0.2619893915997718,0.26434537563015165,0,1,0,0,1,0,32.19669894912464,0.0034309307676751127,73.57116993013327,1,0,1,0,0,4,3,0,
2025-08-10T22:49:31,GBPUSD_otc,60,none,6.084656084669483,7.869488536146291,0,0,1.3458934101589708,1.3458791365714997,1,0,1,1,0,1,19.70122193420846,5.1132748375892226e-05,44.69163990961639,1,0,1,0,0,5,7,0,
2025-08-10T22:49:34,HMSUSD_otc,60,none,16.46282275286275,27.590820582963612,0,0,0.0007837383711393239,0.0007836252833153232,1,0,0,0,0,1,14.625032631578204,2.2549031582755293e-07,38.91556941775783,0,1,1,0,0,2,5,0,
2025-08-10T22:49:36,LINUSD_otc,60,none,57.69678702407273,70.70389829819283,0,0,18.55490091461483,18.54344444405938,1,0,0,0,1,0,25.541936065149976,0.039424316092884486,48.33834819589625,0,1,1,0,0,3,8,0,
2025-08-10T22:49:39,LTCUSD_otc,60,none,34.05257312706214,25.954700744343125,0,0,107.20869890453092,107.31169158553953,1,0,0,1,0,1,26.15181795183076,0.47726015305444275,46.001609048942285,0,1,1,0,0,4,5,0,
2025-08-10T22:49:41,MANUSD_otc,60,none,77.39726027397278,80.40026327697574,0,1,0.2408135809808457,0.2409762030087705,0,1,0,0,0,1,25.0802209777132,0.002475953540092468,44.12498379278089,0,1,1,0,0,2,9,0,
2025-08-10T22:49:44,MELUSD_otc,60,none,45.8323669630205,46.151619993850886,0,0,0.2553490488395716,0.25539598441060213,0,1,0,0,0,1,24.50820964560551,0.00047300805032448944,46.637852350015244,0,1,1,0,0,3,8,0,
2025-08-10T22:49:46,MSFT_otc,60,none,74.02017910442106,78.22745502352628,0,0,334.03070623524445,334.0408554522548,1,0,0,1,0,1,45.00424837892426,0.052323293552939874,42.47589669155357,0,1,1,0,0,4,6,0,
2025-08-10T22:49:52,NOTUSD_otc,60,none,74.77943996931323,67.66579979331095,0,0,0.0025773259125754996,0.0025886738326252757,1,0,0,1,1,0,21.21431372477738,3.512270419215176e-05,60.51042659486867,1,0,1,0,0,4,4,0,
2025-08-10T22:49:55,NZDCAD_otc,60,none,74.12082489221382,74.28613047791656,0,1,0.8221662932124173,0.8222016981601804,0,1,0,0,1,0,27.15197379787037,0.0007062792826212944,57.406270595568145,1,0,1,0,0,6,5,0,
2025-08-10T22:49:57,PEPUSD_otc,60,none,31.31168831168821,13.746231108073127,0,0,1.0969561964320897e-05,1.1001957820327777e-05,0,1,0,0,0,1,19.62886271808117,9.600271531449146e-08,50.852421825671385,0,1,1,0,0,4,2,0,
2025-08-10T22:50:00,PFE_otc,60,none,41.46689497716934,29.003395006819797,1,0,27.93900780501241,27.962464984878114,1,0,0,1,1,0,10.652083683639853,0.045035979767695286,58.57058608202623,0,1,1,0,0,6,5,0,
2025-08-10T22:50:04,SHIUSD_otc,60,none,58.19892473118273,74.8975198780538,0,0,1.3416493050886313e-05,1.3288829759415097e-05,1,0,0,0,0,1,18.7981005106199,1.0906565726125314e-07,36.611502508367394,0,1,1,0,0,2,6,0,
2025-08-10T22:50:06,TONUSD_otc,60,none,13.611026654504888,5.639792419082634,0,0,2.4146583891772786,2.408931196534361,0,1,1,0,0,1,17.319609379170746,0.04057617898417185,42.574572128765546,0,1,1,0,0,4,6,0,
2025-08-10T22:50:09,TRUUSD_otc,60,none,18.199332873246263,20.86044794838737,0,0,9.150165704768822,9.121941334847739,1,0,1,0,0,1,29.920275219246058,0.04761376836252513,33.01293835168531,0,1,1,0,0,5,7,0,
2025-08-10T22:50:11,TRXUSD_otc,60,none,85.50432785726902,90.34567257926159,0,0,0.40159779364706893,0.4007706152602668,1,0,1,0,1,0,17.1887936961105,0.005722616780293446,52.6953430711281,1,0,1,0,0,5,4,0,
2025-08-10T22:50:13,UKBrent_otc,60,none,7.025387626837083,12.977314769267183,1,0,52.41458302326164,52.363871468487844,1,0,0,0,0,1,21.225334318973662,0.09577830965774928,39.86500327729518,0,1,1,0,0,4,6,0,
2025-08-10T22:50:16,USDBDT_otc,60,none,16.705292613380703,18.589958236608325,0,0,127.01050266418936,126.9845292976753,1,0,0,0,1,0,17.72038969590846,0.045360665340418105,46.246927322387826,1,0,1,0,0,3,5,0,
2025-08-10T22:50:18,USDCHF_otc,60,none,55.01253535151838,58.93310033397708,0,0,0.8052120401628136,0.8051046493009664,0,1,1,0,1,0,33.961299889777415,0.0002987281895566291,57.38013198778784,1,0,1,0,0,6,5,0,
2025-08-10T22:50:24,USDEGP_otc,60,none,37.14609328579644,21.161711160853127,0,0,51.10767932730542,51.108547613693794,0,1,1,1,1,0,19.13498167055459,0.00297050461375797,58.33635989627073,1,0,1,0,0,7,3,0,
2025-08-10T22:50:28,USDJPY_otc,60,none,70.06287220901446,63.283581212147965,0,0,147.94561203949095,147.97778622733162,0,1,0,0,1,0,13.299633495990033,0.05579709689660033,55.27647448573488,0,1,1,0,0,3,3,0,
2025-08-10T22:50:31,USDMXN_otc,60,none,88.57682282214272,92.95508726002625,0,0,19.894806689787906,19.895043043958736,0,1,0,0,1,0,28.208753277214296,0.0005618158385660637,61.79614649346283,1,0,1,0,0,5,3,0,
2025-08-10T22:50:34,USDZAR_otc,60,none,64.27251887806392,62.39903231234919,0,0,14.8443590549105,14.844305458197743,1,0,0,0,0,1,40.97244252707008,0.0008436178280673581,37.71294882905364,0,1,1,0,0,4,4,0,
2025-08-10T22:50:36,WIFUSD_otc,60,none,48.95063109989756,53.06455865171066,0,0,0.9699531300509747,0.9699252351535304,1,0,0,0,1,0,31.641791433376618,0.0004868817407354539,56.060250994278896,1,0,1,0,0,8,3,0,
2025-08-10T22:50:39,XAGUSD_otc,60,none,78.75242496777307,78.87928037632088,0,1,38.26399668365423,38.26929327835775,0,1,0,0,1,0,14.288761601771311,0.00654442032183146,59.41677580051029,0,1,0,0,0,0,4,0,
2025-08-10T22:50:41,XAUUSD_otc,60,none,68.20792751112269,76.54752679916108,0,0,3399.106757021523,3399.0554377249414,1,0,0,0,0,1,35.91946126569746,0.06014826060361534,33.323739402299324,0,1,1,0,0,3,6,0,
2025-08-10T22:50:43,XRPUSD_otc,60,none,27.61154011154008,42.708567323557055,0,0,3.810366197983482,3.807404076370703,1,0,1,0,0,1,13.586966800085467,0.010184723666498396,40.346441725878066,0,1,0,0,0,3,3,0,
2025-08-10T22:50:46,ZECUSD_otc,60,none,31.625982042649095,21.62958954625645,0,0,74.64902456115732,74.93815733718,0,1,0,0,1,0,36.61631173385738,0.4840599616483529,66.25951268834038,1,0,0,0,0,3,1,0,
2025-08-10T22:50:59,ARBUSD_otc,60,none,71.49852407117304,81.69373262210082,0,0,0.465199457349919,0.46522609655524805,0,1,1,1,1,0,70.68233670026375,0.0008450419495259166,76.94033432395719,1,0,1,0,0,9,5,0,
2025-08-10T22:51:01,AUDCAD_otc,60,none,71.12362186254036,68.68141892772609,0,0,0.8931042145639979,0.8933606394838512,0,1,0,0,1,0,13.784486568665622,0.0004714278948076244,60.572954930593795,0,1,1,0,0,3,3,0,
2025-08-10T22:51:05,AUDCHF_otc,60,none,61.49065239638636,53.99925421059019,0,0,0.5269102505584633,0.5271364232750994,0,1,0,0,0,1,26.880640505560308,0.00034303475059227473,51.66755409088613,0,1,1,0,0,4,4,0,
2025-08-10T22:51:07,AUDJPY_otc,60,none,23.43306212228155,31.06683466091681,0,0,95.46748700582997,95.40677192538155,1,0,0,0,0,1,23.178891874506725,0.07212472986099337,37.20167698608398,0,1,1,0,0,4,5,0,
2025-08-10T22:51:10,AUDNZD_otc,60,none,27.170859997083834,20.364450544467903,0,0,1.1334556971592153,1.1334610711442201,0,1,0,0,1,0,16.1933935579312,0.001124044727475739,51.614313343821244,1,0,1,0,0,6,1,0,
2025-08-10T22:51:12,AXSUSD_otc,60,none,39.162800817461246,24.044829826203607,0,0,2.653563696252475,2.658465981375039,0,1,0,0,1,0,23.48304357055096,0.004770887570844213,67.87721695556993,1,0,1,0,0,6,2,0,
2025-08-10T22:51:14,BA_otc,60,none,10.353535353534596,10.709660709660023,0,0,312.550724252197,312.2936504375459,1,0,0,0,0,1,35.19057832207322,0.3270362577250679,28.018686316197787,0,1,1,0,0,3,7,0,
2025-08-10T22:51:19,BCHUSD_otc,60,none,39.749712834773725,50.46013609280673,0,0,576.9580074757973,576.4480225355409,1,0,0,0,1,0,36.24171233846086,0.763305416952327,50.11746764968473,1,0,1,0,0,4,6,0,
2025-08-10T22:51:22,BONUSD_otc,60,none,4.598308668076302,9.922382742150408,0,0,3.171167211778315e-05,3.1605435235889246e-05,1,0,0,0,0,1,43.49458517994032,9.591157288286853e-08,18.976790170768936,0,1,1,0,0,3,6,0,
2025-08-10T22:51:25,BRLUSD_otc,60,none,65.2721547458386,70.91285684865029,0,1,0.18928697420252744,0.18935410535610486,0,1,0,0,0,1,27.934809967319023,0.00043504372935483025,49.84813158711478,0,1,1,0,0,4,7,0,
2025-08-10T22:51:29,ETCUSD_otc,60,none,25.60189598096707,20.747186832225854,0,0,25.086727468748926,25.11045929204797,0,1,0,0,0,1,24.574808435218362,0.04413228630962894,47.67947508381713,1,0,1,0,0,4,3,0,
2025-08-10T22:51:33,ETHUSD_otc,60,none,81.54800171434603,81.02067600420669,0,0,3921.8041480711563,3921.925988682447,1,0,0,1,1,0,37.52344878867945,1.5185330926612568,62.360552326722086,1,0,1,0,0,6,5,0,
2025-08-10T22:51:35,EURCAD_otc,60,none,84.88226018593278,90.42927141561886,0,0,1.6035874186309915,1.6039991281350006,0,1,0,0,1,0,25.772506580678545,0.000610765855234256,56.15833421640657,1,0,1,0,0,4,3,0,
2025-08-10T22:51:38,EURGBP_otc,60,none,66.80402930403051,70.3271561174789,0,0,0.868491866180074,0.8685630865086006,0,1,0,0,1,0,38.831069610828,0.00035409091575860447,63.77645306511532,1,0,1,0,0,6,3,0,
2025-08-10T22:51:40,EURSGD_otc,60,none,43.65079365085126,42.0634920635396,0,0,1.4964781740992528,1.4964708278030163,1,0,0,0,0,1,16.572394332979407,1.0596843568072539e-05,37.6555909790442,0,1,1,0,0,2,5,0,
2025-08-10T22:51:43,EURUSD_otc,60,none,86.68921095008666,91.70397208803656,0,1,1.171729014908058,1.171816783642499,0,1,0,0,1,0,39.95470279182441,0.0004117502959819312,61.77772187004751,1,0,1,0,0,5,6,0,
2025-08-10T22:51:45,FLOUSD_otc,60,none,39.91699679305845,33.383638307238414,1,0,0.00011734762977303003,0.00011736344565790097,1,0,0,1,0,1,13.257944480274244,9.427577670728521e-08,49.14590787253796,1,0,1,0,0,8,3,0,
2025-08-10T22:51:47,GALUSD_otc,60,none,44.59024360609927,44.015146912905266,0,0,0.2635377827748716,0.26512726395890573,0,1,0,0,1,0,35.31426724376917,0.003518506574437971,70.26910739929916,1,0,1,0,0,6,4,0,
2025-08-10T22:51:50,GBPUSD_otc,60,none,14.428571428561291,21.187830687801952,0,0,1.3458675432144211,1.3458376818412778,1,0,0,0,0,1,17.28661311756753,4.8833850071473436e-05,41.671772321907675,0,1,1,0,0,2,5,0,
2025-08-10T22:51:52,HMSUSD_otc,60,none,51.26297303911003,60.77415542242565,0,0,0.0007836109587658697,0.0007835050314794804,1,0,0,0,0,1,17.249015868802644,2.348870711543271e-07,41.09759033951824,0,1,1,0,0,2,5,0,
2025-08-10T22:51:55,LTCUSD_otc,60,none,22.67942748286387,11.310263940239308,0,0,107.42614313379865,107.61907684283773,0,1,0,0,0,1,23.10382003865464,0.4781988143895627,48.001433336674,1,0,1,0,0,6,3,0,
2025-08-10T22:51:57,MANUSD_otc,60,none,49.446167478954315,63.6403252068097,0,0,0.2399763893017257,0.23913068922319672,1,0,1,0,0,1,24.390150109947903,0.002470592693513482,39.042040579512935,0,1,1,0,0,5,6,0,
2025-08-10T22:52:00,MCD_otc,60,none,87.98474777919353,89.47196525425299,0,0,276.7780000192041,276.8124171727059,0,1,0,1,1,0,16.204019897712207,0.0740669441028952,60.907763922939104,1,0,1,0,0,4,4,0,
2025-08-10T22:52:08,MELUSD_otc,60,none,42.66630180605926,55.35992867054074,0,0,0.25514616122919426,0.25483466608928157,1,0,1,0,0,1,21.46463087051445,0.0004763442937460981,35.920941783103075,0,1,1,0,0,4,7,0,
2025-08-10T22:52:11,MSFT_otc,60,none,84.21124235730835,72.62437093303397,0,0,334.06978231799377,334.11655020193535,0,1,0,0,0,1,40.1408979069805,0.05239405078601455,53.02911461855371,0,1,1,0,0,4,4,0,
2025-08-10T22:52:14,NOTUSD_otc,60,none,54.74006116207929,41.223068815978024,0,0,0.002588153119367789,0.002601876808615751,0,1,0,0,1,0,22.336541925087033,3.5403638875618864e-05,61.255005992044964,1,0,1,0,0,5,3,0,
2025-08-10T22:52:16,PEPUSD_otc,60,none,24.637058847585156,14.618801972185414,0,0,1.0932002703697878e-05,1.0913405845197325e-05,1,0,0,0,0,1,16.833952710643967,9.19562489649458e-08,46.435957873669594,0,1,1,0,0,2,4,0,
2025-08-10T22:52:18,PFE_otc,60,none,58.73015873015879,42.64219576719585,0,0,27.971097042739608,28.008461666106594,0,1,0,0,1,0,11.748143362964672,0.0465357336829467,62.30292964733731,0,1,1,0,0,4,3,0,
2025-08-10T22:52:21,SHIUSD_otc,60,none,68.27644851043853,83.71373453595989,0,0,1.338052734112355e-05,1.3327647751046121e-05,1,0,0,0,0,1,17.237845907472277,1.0776579978373908e-07,41.66764453024326,0,1,1,0,0,1,6,0,
2025-08-10T22:52:23,TONUSD_otc,60,none,14.336380543816459,10.162711076029353,0,0,2.403307843912219,2.3903256885038178,1,0,0,0,0,1,17.308920098996087,0.039726401302650094,41.91300197295543,0,1,1,0,0,2,5,0,
2025-08-10T22:52:26,TRUUSD_otc,60,none,13.961163703242127,18.558613513006183,0,0,9.145155708932464,9.13510459276086,1,0,0,0,0,1,31.608943955373494,0.04665166757247622,38.17284695222053,0,1,1,0,0,3,6,0,
2025-08-10T22:52:29,TRXUSD_otc,60,none,74.78547207447463,74.71595931953986,0,0,0.4009800089264763,0.4006634016955852,1,0,0,0,1,0,15.61918783368328,0.005477154348424858,53.47840676578578,1,0,1,0,0,5,2,0,
2025-08-10T22:52:34,UKBrent_otc,60,none,32.34152594226898,45.44194631655154,0,0,52.37314045058467,52.33887460760976,1,0,0,0,0,1,23.483668247137125,0.0968700713481397,43.20754221479678,0,1,1,0,0,4,5,0,
2025-08-10T22:52:38,USDBDT_otc,60,none,27.458635434096493,22.504906528272468,0,0,127.01372024860652,127.0149476997417,1,0,0,1,1,0,15.718591392180702,0.04402526868570548,52.98744875289692,1,0,1,1,0,6,3,0,
2025-08-10T22:52:41,USDCAD_otc,60,none,30.435430639840984,26.775967919375674,0,0,1.3711910833567815,1.371200331769187,0,1,0,1,0,1,12.246273601227655,0.0003499184776304702,47.438163893197725,0,1,1,0,0,2,8,0,
2025-08-10T22:52:44,USDEGP_otc,60,none,40.79685362514085,24.99582003341705,0,0,51.1087133716093,51.110083068188196,0,1,0,0,1,0,19.98920574135338,0.002876608498322966,59.59638821186466,1,0,1,0,0,4,2,0,
2025-08-10T22:52:46,USDJPY_otc,60,none,63.94297444898689,54.98462720171954,0,0,148.00053177221366,148.06330958081463,0,1,0,0,1,0,15.550925377153757,0.05660055680452979,63.90844888086849,0,1,1,0,0,2,3,0,
2025-08-10T22:52:49,USDMXN_otc,60,none,84.83290652111576,87.26329243340331,0,1,19.894988763005696,19.895131449328748,0,1,0,0,1,0,29.325954625389468,0.0005739126360616881,59.25318143642227,1,0,1,0,0,5,6,0,
2025-08-11T06:35:17,ARBUSD_otc,60,none,72.5437333881674,74.14913142482943,0,1,0.4858330298110867,0.4858488086474451,0,1,0,0,1,0,32.758721513443376,0.0004653761667678065,62.28162967978854,1,0,1,0,0,6,5,0,
2025-08-11T06:35:20,AUDCHF_otc,60,none,25.182489923871998,25.205130118926416,0,0,0.5247705660790734,0.5246926336296722,1,0,1,1,0,1,20.70011796759774,0.0003373577746253451,41.994479461598885,0,1,1,0,0,4,8,0,
2025-08-11T06:35:22,AUDNZD_otc,60,none,80.16084000503554,90.77477845854933,0,0,1.1315814590226605,1.1315711013139662,1,0,0,0,0,1,36.51814358751347,0.0010602009884898738,35.71124941146438,0,1,1,0,0,4,4,0,
2025-08-11T06:35:24,AUDUSD_otc,60,none,39.47978177545287,56.107786283854956,0,0,0.6641191591311868,0.6636871915999338,1,0,0,0,0,1,24.9308937268439,0.0004133217258880969,33.17315580375519,1,0,1,0,0,4,6,0,
2025-08-11T06:35:27,AVAUSD_otc,60,none,10.484263408239931,8.886796093894235,0,0,24.405025680523245,24.38974193732678,1,0,0,0,0,1,18.999425394757218,0.036126251005472565,44.3051765980272,1,0,1,0,0,3,5,0,
2025-08-11T06:35:29,BCHUSD_otc,60,none,38.03853240678841,27.498151653035336,0,0,578.6672077170925,579.0203698258591,0,1,0,0,1,0,23.87290828991629,0.6915317536785448,62.04066259607886,1,0,1,0,0,4,2,0,
2025-08-11T06:35:31,BONUSD_otc,60,none,39.7167487684736,52.748494800219866,0,0,3.493260825042791e-05,3.486739063600322e-05,1,0,0,0,0,1,29.418258414097455,1.0502523462285033e-07,33.12898975158478,1,0,1,0,0,4,5,0,
2025-08-11T06:35:35,BTCUSD_otc,60,none,21.46114485625637,20.81102513451552,0,0,116832.3158499736,116807.09188383215,1,0,0,0,0,1,10.663032631739496,37.43948348575788,35.44550450982041,0,1,1,0,0,2,4,0,
2025-08-11T06:35:37,DASUSD_otc,60,none,76.01376062444847,84.84055801006929,0,0,23.294047948136036,23.299443164633573,0,1,0,1,1,0,19.456358955507557,0.03920151660084391,51.8595411199943,1,0,0,0,0,3,5,0,
2025-08-11T06:35:39,DOGUSD_otc,60,none,86.05484222469312,89.71712157687841,0,0,0.2577921731480012,0.25788137764150765,1,0,0,1,1,0,18.531489804889958,0.00047409089927502926,51.84609575455809,1,0,1,0,0,6,4,0,
2025-08-11T06:35:42,DOTUSD_otc,60,none,32.0077326705329,18.545160547487303,0,0,4.1590197240149855,4.17894328273118,0,1,0,1,1,0,17.77189589088084,0.03803032638780222,55.54172794289946,0,1,0,0,0,3,3,0,
2025-08-11T06:35:45,ETCUSD_otc,60,none,33.70711725550483,41.658986175115594,0,0,23.50530602615947,23.4777702612099,1,0,0,0,0,1,49.47812615625309,0.04417462227841302,25.125334741250185,0,1,0,0,0,2,6,0,
2025-08-11T06:35:48,ETHUSD_otc,60,none,40.39481790364419,31.40692474320916,0,0,3955.050997478484,3955.3005432101136,0,1,0,0,1,0,13.017523893981533,1.3924972955557993,51.649467414592806,1,0,1,0,0,3,6,0,
2025-08-11T06:35:50,EURCAD_otc,60,none,32.962033127500355,17.78352772935109,0,0,1.604261797469877,1.604322105400296,0,1,0,0,1,0,29.828674265074362,0.0006095865923229861,59.69516979749714,1,0,0,0,0,3,4,0,
2025-08-11T06:35:52,EURCHF_otc,60,none,23.303327478532783,25.989577172979704,0,0,0.9409976472457033,0.9404681824829109,1,0,0,0,0,1,22.75462479535329,0.0008538810403706616,39.74118624469182,0,1,1,0,0,3,5,0,
2025-08-11T06:35:55,EURJPY_otc,60,none,65.43209876543067,77.26337448559867,0,0,172.3619599894638,172.35246024274454,1,0,1,0,0,1,22.917996566573578,0.026942144452997835,40.70682014676935,0,1,0,0,0,3,6,0,
2025-08-11T06:35:58,EURSGD_otc,60,none,37.77777777780408,21.416361416390387,0,0,1.4963915978990636,1.496407541424244,0,1,0,0,0,1,20.16345266128287,1.5591268690170845e-05,55.43504223059339,0,1,0,0,0,1,1,0,
2025-08-11T06:36:01,FLOUSD_otc,60,none,50.10101010101002,67.07070707070707,0,0,0.00011669627934373649,0.00011659005112123476,1,0,0,0,0,1,22.00482554071681,1.0823664616999315e-07,34.84302531802712,1,0,0,0,0,3,5,0,
2025-08-11T06:36:21,GALUSD_otc,60,none,78.40563806343597,85.02035954884724,0,0,0.25760891942662767,0.2589840427778948,1,0,0,1,0,1,32.15857452648991,0.00399768528394526,50.16259512946552,0,1,1,0,0,4,6,0,
2025-08-11T06:36:24,HMSUSD_otc,60,none,36.279820704011755,19.579337524654125,0,0,0.0007884412929345243,0.0007885084261170342,0,1,0,0,1,0,16.528253874316512,2.276158155692072e-07,58.60896274268749,1,0,1,0,0,6,1,0,
2025-08-11T06:36:27,INTC_otc,60,none,81.23911444871995,90.00356260222873,0,0,20.368604891259327,20.38624928409763,0,1,0,1,0,1,14.011841099951372,0.06485305864639589,51.410335150145215,0,1,1,0,0,3,6,0,
2025-08-11T06:36:29,LINUSD_otc,60,none,34.955725916680755,47.687804446124396,0,0,17.685968128873835,17.651048344006476,1,0,0,0,0,1,24.22542163966073,0.035515275152995227,34.31632329899965,0,1,1,0,1,3,6,0,
2025-08-11T06:36:32,LTCUSD_otc,60,none,18.45551746270296,35.380556601753305,0,0,98.30655159312937,97.75774057288582,1,0,0,0,0,1,32.00507616569681,0.5256115858135402,29.799257003842058,0,1,1,0,0,3,5,0,
2025-08-11T06:36:36,MANUSD_otc,60,none,59.94402985074612,69.24958540630165,0,0,0.25325812429134664,0.2516735789389002,1,0,0,0,0,1,21.40983296370573,0.0025270274126275847,42.67180692496751,0,1,1,0,0,2,7,0,
2025-08-11T06:36:38,MELUSD_otc,60,none,70.49180327868824,74.18032786885217,0,1,0.2629312437814443,0.26299002596403,0,1,0,0,0,1,9.26622507133886,0.0004656815411800174,49.209991847538376,0,1,1,0,0,3,6,0,
2025-08-11T06:36:41,NOTUSD_otc,60,none,23.98577167870209,26.388955174322486,1,0,0.002861738711347872,0.0028372509910728583,1,0,0,0,0,1,38.14901738996969,3.618545788330454e-05,26.424982441715315,0,1,1,0,0,5,7,0,
2025-08-11T06:36:43,NZDCAD_otc,60,none,65.32063363654403,76.27013394537614,0,0,0.8263660464347589,0.826111016439723,1,0,0,0,1,0,26.62522265083701,0.0008346783133407287,54.19451165467336,1,0,1,0,0,4,5,0,
2025-08-11T06:36:46,PEPUSD_otc,60,none,63.07108451320973,77.6759728023085,0,0,1.0011272123849595e-05,9.96174957750363e-06,1,0,0,0,0,1,15.686065942165445,1.07054536099217e-07,45.8631407285399,0,1,1,0,0,1,5,0,
2025-08-11T06:36:48,PFE_otc,60,none,50.93388938472449,36.34421105890601,0,0,28.548541495544107,28.615956529040176,0,1,0,0,1,0,29.661196327210835,0.05536425665456488,71.76333929930951,1,0,1,0,0,5,3,0,
2025-08-11T06:36:51,SHIUSD_otc,60,none,87.69674536481243,81.64261431068137,0,0,1.636344055453845e-05,1.6458014292121818e-05,0,1,0,0,1,0,35.00367526482348,1.0782145937569526e-07,72.01213825275693,1,0,1,0,0,4,3,0,
2025-08-11T06:36:54,SOLUSD_otc,60,none,18.34324159905595,21.0801226838053,0,0,172.32764401799835,171.8657150520845,1,0,0,0,0,1,36.255940943123576,0.530339910463219,27.098552749752713,0,1,1,0,0,3,7,0,
2025-08-11T06:36:57,TIAUSD_otc,60,none,62.72654536661266,78.44123020249098,0,0,1.8350844064983234,1.8349423322957052,1,0,0,0,0,1,23.54163614726477,0.0002410034225350535,41.98822194395891,0,1,1,0,0,2,8,0,
2025-08-11T06:36:59,TONUSD_otc,60,none,94.60078072321805,92.04627586374876,0,0,3.0144070073988205,3.0419126978541953,0,1,0,0,1,0,23.412355052760592,0.03729181141296193,67.77832489666037,1,0,1,0,0,5,3,0,
2025-08-11T06:37:02,TRUUSD_otc,60,none,42.743329358837066,35.93344945121853,0,0,9.146335857491596,9.170399598361529,0,1,0,0,0,1,20.398439498985585,0.05297493478827671,52.51457565949412,1,0,1,0,0,5,2,0,
2025-08-11T06:37:06,TRXUSD_otc,60,none,51.320269612952494,51.79510342111962,0,0,0.5240627128524706,0.526100764651108,0,1,0,0,1,0,25.49922290156252,0.004781340927337376,62.71118171060399,1,0,1,0,0,6,3,0,
2025-08-11T06:37:08,USDCHF_otc,60,none,61.11104611104546,74.8228888827171,0,0,0.8054288044072346,0.8052713079801402,1,0,0,0,0,1,20.19187169996677,0.00030585886078242884,42.75799291900218,1,0,1,0,0,2,6,0,
2025-08-11T06:37:11,USDPKR_otc,60,none,40.64206364151337,39.9014968587657,0,0,295.2002196622077,295.1932969610596,1,0,0,0,1,0,21.862665042872027,0.03023764887415032,48.80091845637562,1,0,1,0,0,5,4,0,
2025-08-11T06:37:14,WIFUSD_otc,60,none,42.36276028222165,58.07925342740623,0,0,0.9711876838983308,0.9708969689401842,1,0,0,0,0,1,25.16727887821001,0.0004966516594044995,35.58207510778051,0,1,1,0,0,3,6,0,
2025-08-11T06:37:16,XAGUSD_otc,60,none,74.45531371254764,84.2090970066364,0,0,38.35974317141562,38.35598783677601,1,0,0,0,0,1,32.74962533044529,0.007546689994422777,40.3064669992409,1,0,1,0,0,4,5,0,
2025-08-11T06:37:19,XAUUSD_otc,60,none,5.285374870988581,2.808431896605461,0,0,3398.7056757569912,3398.700786286818,1,0,1,1,1,0,14.507928202735897,0.05633143362523597,48.18237424854691,1,0,1,0,0,5,6,0,
2025-08-11T06:37:21,XRPUSD_otc,60,none,14.354655659003464,22.736999224413463,0,0,3.070021938597797,3.0619307756858194,1,0,0,0,0,1,28.3074980074356,0.011763124366659331,36.54019669521512,0,1,1,0,0,3,6,0,
2025-08-11T06:37:24,ZECUSD_otc,60,none,13.208379681127312,7.03040295655764,0,0,75.86903953853545,75.82310692009005,0,1,1,0,1,0,15.87777020991478,0.44087504138254496,50.33547204963656,1,0,1,0,0,5,5,0,
2025-08-11T06:37:28,ARBUSD_otc,60,none,82.07331913599067,70.26079167089242,0,0,0.4860104542687363,0.48622542318304945,0,1,0,0,1,0,33.070732205146896,0.00047580904738018983,67.48694267396382,1,0,1,0,0,4,3,0,
