ts_local,asset,direction,timeframe_min,trade_time,forecast_pct,payout_pct,trade_epoch,seconds_until_entry,ignored,reason,raw
2025-09-03 19:25:03,CADJPY,put,1,10:56:00,,,1756907760,51,0,ok,💳 CADJPY | 🔥 M1 | ⌛ 10:56:00 | 🔽 put
2025-09-03 19:36:01,AUDJPY,put,1,11:07:00,,,1756908420,53,0,ok,💳 AUDJPY | 🔥 M1 | ⌛ 11:07:00 | 🔽 put
2025-09-03 19:43:36,AUDUSD,call,1,11:15:00,,,1756908900,78,0,ok,💳 AUDUSD | 🔥 M1 | ⌛ 11:15:00 | 🔼 call
2025-09-03 19:49:04,BRLUSD_otc,call,1,11:20:00,,,1756909200,50,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 11:20:00 | 🔼 call
2025-09-03 20:07:59,NZDJPY_otc,call,1,11:39:00,,,1756910340,55,0,ok,💳 NZDJPY-OTC | 🔥 M1 | ⌛ 11:39:00 | 🔼 call
2025-09-03 20:18:10,BRLUSD_otc,put,1,11:49:00,,,1756910940,44,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 11:49:00 | 🔽 put
2025-09-03 20:33:36,AUDNZD_otc,call,1,12:05:00,,,1756911900,78,0,ok,💳 AUDNZD-OTC | 🔥 M1 | ⌛ 12:05:00 | 🔼 call
2025-09-03 20:38:45,EURNZD_otc,put,1,12:10:00,,,1756912200,69,0,ok,💳 EURNZD-OTC | 🔥 M1 | ⌛ 12:10:00 | 🔽 put
2025-09-03 20:49:03,EURJPY,call,1,12:20:00,,,1756912800,51,0,ok,💳 EURJPY | 🔥 M1 | ⌛ 12:20:00 | 🔼 call
2025-09-03 21:01:06,CADCHF_otc,put,1,12:32:00,,,1756913520,48,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 12:32:00 | 🔽 put
2025-09-03 21:05:56,AUDJPY,put,1,12:37:00,,,1756913820,58,0,ok,💳 AUDJPY | 🔥 M1 | ⌛ 12:37:00 | 🔽 put
2025-09-03 21:10:45,AUDUSD,call,1,12:42:00,,,1756914120,69,0,ok,💳 AUDUSD | 🔥 M1 | ⌛ 12:42:00 | 🔼 call
2025-09-03 21:16:04,CADCHF_otc,put,1,12:47:00,,,1756914420,50,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 12:47:00 | 🔽 put
2025-09-03 21:26:04,CHFJPY,put,1,12:57:00,,,1756915020,50,0,ok,💳 CHFJPY | 🔥 M1 | ⌛ 12:57:00 | 🔽 put
2025-09-03 21:36:04,GBPNZD_otc,call,1,13:07:00,,,1756915620,50,0,ok,💳 GBPNZD-OTC | 🔥 M1 | ⌛ 13:07:00 | 🔼 call
2025-09-03 21:43:57,AUDUSD,call,1,13:15:00,,,1756916100,57,0,ok,💳 AUDUSD | 🔥 M1 | ⌛ 13:15:00 | 🔼 call
2025-09-03 21:57:01,AUDNZD_otc,call,1,13:28:00,,,1756916880,53,0,ok,💳 AUDNZD-OTC | 🔥 M1 | ⌛ 13:28:00 | 🔼 call
2025-09-03 22:02:04,USDBDT_otc,call,1,13:33:00,,,1756917180,50,0,ok,💳 USDBDT-OTC | 🔥 M1 | ⌛ 13:33:00 | 🔼 call
2025-09-03 22:08:02,USDEGP_otc,put,1,13:39:00,,,1756917540,52,0,ok,💳 USDEGP-OTC | 🔥 M1 | ⌛ 13:39:00 | 🔽 put
2025-09-03 22:19:40,AUDUSD,call,1,13:51:00,,,1756918260,74,0,ok,💳 AUDUSD | 🔥 M1 | ⌛ 13:51:00 | 🔼 call
2025-09-03 22:26:44,USDARS_otc,put,1,13:58:00,,,1756918680,70,0,ok,💳 USDARS-OTC | 🔥 M1 | ⌛ 13:58:00 | 🔽 put
2025-09-03 22:36:06,NZDCAD_otc,put,1,14:07:00,,,1756919220,48,0,ok,💳 NZDCAD-OTC | 🔥 M1 | ⌛ 14:07:00 | 🔽 put
2025-09-03 22:46:03,USDJPY,put,1,14:17:00,,,1756919820,51,0,ok,💳 USDJPY | 🔥 M1 | ⌛ 14:17:00 | 🔽 put
2025-09-04 00:00:32,EURNZD_otc,call,1,15:31:00,,,1756924260,22,0,ok,💳 EURNZD-OTC | 🔥 M1 | ⌛ 15:31:00 | 🔼 call
2025-09-04 00:13:00,USDCOP_otc,call,1,15:44:00,,,1756925040,54,0,ok,💳 USDCOP-OTC | 🔥 M1 | ⌛ 15:44:00 | 🔼 call
2025-09-04 00:18:03,NZDUSD_otc,call,1,15:49:00,,,1756925340,51,0,ok,💳 NZDUSD-OTC | 🔥 M1 | ⌛ 15:49:00 | 🔼 call
2025-09-04 00:27:34,USDARS_otc,put,1,15:59:00,,,1756925940,80,0,ok,💳 USDARS-OTC | 🔥 M1 | ⌛ 15:59:00 | 🔽 put
2025-09-04 00:33:36,NZDCHF_otc,put,1,16:05:00,,,1756926300,78,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 16:05:00 | 🔽 put
2025-09-04 00:53:27,EURGBP_otc,put,1,16:25:00,,,1756927500,87,0,ok,💳 EURGBP-OTC | 🔥 M1 | ⌛ 16:25:00 | 🔽 put
2025-09-04 00:57:02,EURCAD_otc,put,1,16:28:00,,,1756927680,52,0,ok,💳 EURCAD-OTC | 🔥 M1 | ⌛ 16:28:00 | 🔽 put
2025-09-04 01:04:04,GBPCAD_otc,put,1,16:36:00,,,1756928160,110,0,ok,💳 GBPCAD-OTC | 🔥 M1 | ⌛ 16:36:00 | 🔽 put
2025-09-04 01:11:12,EURUSD_otc,call,1,16:43:00,,,1756928580,102,0,ok,💳 EURUSD-OTC | 🔥 M1 | ⌛ 16:43:00 | 🔼 call
2025-09-04 01:25:38,EURGBP_otc,call,1,16:57:00,,,1756929420,76,0,ok,💳 EURGBP-OTC | 🔥 M1 | ⌛ 16:57:00 | 🔼 call
2025-09-04 01:33:17,EURCHF_otc,call,1,17:05:00,,,1756929900,97,0,ok,💳 EURCHF-OTC | 🔥 M1 | ⌛ 17:05:00 | 🔼 call
2025-09-04 01:38:30,CADCHF_otc,call,1,17:10:00,,,1756930200,84,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 17:10:00 | 🔼 call
2025-09-04 01:51:04,EURUSD_otc,put,1,17:22:00,,,1756930920,50,0,ok,💳 EURUSD-OTC | 🔥 M1 | ⌛ 17:22:00 | 🔽 put
2025-09-04 01:58:03,USDCAD_otc,put,1,17:30:00,,,1756931400,111,0,ok,💳 USDCAD-OTC | 🔥 M1 | ⌛ 17:30:00 | 🔽 put
2025-09-04 02:07:04,EURUSD_otc,put,1,17:38:00,,,1756931880,50,0,ok,💳 EURUSD-OTC | 🔥 M1 | ⌛ 17:38:00 | 🔽 put
2025-09-04 02:20:14,EURCHF_otc,call,1,17:52:00,,,1756932720,100,0,ok,💳 EURCHF-OTC | 🔥 M1 | ⌛ 17:52:00 | 🔼 call
2025-09-04 02:32:00,CADCHF_otc,put,1,18:03:00,,,1756933380,54,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 18:03:00 | 🔽 put
2025-09-04 06:54:36,GBPJPY_otc,put,1,22:26:00,,,1756949160,78,0,ok,💳 GBPJPY-OTC | 🔥 M1 | ⌛ 22:26:00 | 🔽 put
2025-09-04 06:59:53,USDCAD_otc,put,1,22:31:00,,,1756949460,61,0,ok,💳 USDCAD-OTC | 🔥 M1 | ⌛ 22:31:00 | 🔽 put
2025-09-04 07:05:02,CADCHF_otc,put,1,22:36:00,,,1756949760,52,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 22:36:00 | 🔽 put
2025-09-04 07:17:02,CHFJPY_otc,put,1,22:48:00,,,1756950480,52,0,ok,💳 CHFJPY-OTC | 🔥 M1 | ⌛ 22:48:00 | 🔽 put
2025-09-04 07:21:52,NZDJPY_otc,call,1,22:53:00,,,1756950780,62,0,ok,💳 NZDJPY-OTC | 🔥 M1 | ⌛ 22:53:00 | 🔼 call
2025-09-04 07:33:03,NZDUSD_otc,put,1,23:05:00,,,1756951500,111,0,ok,💳 NZDUSD-OTC | 🔥 M1 | ⌛ 23:05:00 | 🔽 put
2025-09-04 07:40:31,USDPKR_otc,call,1,23:12:00,,,1756951920,83,0,ok,💳 USDPKR-OTC | 🔥 M1 | ⌛ 23:12:00 | 🔼 call
2025-09-04 07:48:02,USDCHF_otc,call,1,23:19:00,,,1756952340,52,0,ok,💳 USDCHF-OTC | 🔥 M1 | ⌛ 23:19:00 | 🔼 call
2025-09-04 07:53:02,USDINR_otc,call,1,23:24:00,,,1756952640,52,0,ok,💳 USDINR-OTC | 🔥 M1 | ⌛ 23:24:00 | 🔼 call
2025-09-04 08:03:04,USDCHF_otc,call,1,23:34:00,,,1756953240,50,0,ok,💳 USDCHF-OTC | 🔥 M1 | ⌛ 23:34:00 | 🔼 call
2025-09-04 08:11:04,USDINR_otc,call,1,23:43:00,,,1756953780,110,0,ok,💳 USDINR-OTC | 🔥 M1 | ⌛ 23:43:00 | 🔼 call
2025-09-04 08:16:04,USDCOP_otc,call,1,23:48:00,,,1756954080,110,0,ok,💳 USDCOP-OTC | 🔥 M1 | ⌛ 23:48:00 | 🔼 call
2025-09-04 08:22:20,NZDJPY_otc,call,1,23:54:00,,,1756954440,94,0,ok,💳 NZDJPY-OTC | 🔥 M1 | ⌛ 23:54:00 | 🔼 call
2025-09-04 08:49:19,USDARS_otc,call,1,00:21:00,,,1756956060,95,0,ok,💳 USDARS-OTC | 🔥 M1 | ⌛ 00:21:00 | 🔼 call
2025-09-04 09:02:20,USDIDR_otc,call,1,00:34:00,,,1756956840,94,0,ok,💳 USDIDR-OTC | 🔥 M1 | ⌛ 00:34:00 | 🔼 call
2025-09-04 09:17:20,USDCOP_otc,call,1,00:49:00,,,1756957740,94,0,ok,💳 USDCOP-OTC | 🔥 M1 | ⌛ 00:49:00 | 🔼 call
2025-09-04 09:26:59,NZDCHF_otc,call,1,00:58:00,,,1756958280,55,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 00:58:00 | 🔼 call
2025-09-04 09:36:01,NZDCAD_otc,call,1,01:07:00,,,1756958820,53,0,ok,💳 NZDCAD-OTC | 🔥 M1 | ⌛ 01:07:00 | 🔼 call
2025-09-04 09:58:09,USDCOP_otc,put,1,01:30:00,,,1756960200,105,0,ok,💳 USDCOP-OTC | 🔥 M1 | ⌛ 01:30:00 | 🔽 put
2025-09-04 10:06:08,EURAUD_otc,put,1,01:38:00,,,1756960680,106,0,ok,💳 EURAUD-OTC | 🔥 M1 | ⌛ 01:38:00 | 🔽 put
2025-09-04 10:11:25,GBPNZD_otc,put,1,01:43:00,,,1756960980,89,0,ok,💳 GBPNZD-OTC | 🔥 M1 | ⌛ 01:43:00 | 🔽 put
2025-09-04 10:18:04,USDARS_otc,call,1,01:49:00,,,1756961340,50,0,ok,💳 USDARS-OTC | 🔥 M1 | ⌛ 01:49:00 | 🔼 call
2025-09-04 10:22:05,USDEGP_otc,put,1,01:54:00,,,1756961640,109,0,ok,💳 USDEGP-OTC | 🔥 M1 | ⌛ 01:54:00 | 🔽 put
2025-09-04 10:41:31,USDCAD_otc,call,1,02:13:00,,,1756962780,83,0,ok,💳 USDCAD-OTC | 🔥 M1 | ⌛ 02:13:00 | 🔼 call
2025-09-04 10:49:04,USDARS_otc,call,1,02:21:00,,,1756963260,110,0,ok,💳 USDARS-OTC | 🔥 M1 | ⌛ 02:21:00 | 🔼 call
2025-09-04 10:58:04,GBPCHF_otc,put,1,02:29:00,,,1756963740,50,0,ok,💳 GBPCHF-OTC | 🔥 M1 | ⌛ 02:29:00 | 🔽 put
2025-09-04 11:07:04,USDCAD_otc,call,1,02:39:00,,,1756964340,110,0,ok,💳 USDCAD-OTC | 🔥 M1 | ⌛ 02:39:00 | 🔼 call
2025-09-04 11:15:04,GBPNZD_otc,put,1,02:47:00,,,1756964820,110,0,ok,💳 GBPNZD-OTC | 🔥 M1 | ⌛ 02:47:00 | 🔽 put
2025-09-04 11:22:09,USDBDT_otc,call,1,02:54:00,,,1756965240,105,0,ok,💳 USDBDT-OTC | 🔥 M1 | ⌛ 02:54:00 | 🔼 call
2025-09-04 12:08:10,GBPCHF_otc,put,1,03:40:00,,,1756968000,104,0,ok,💳 GBPCHF-OTC | 🔥 M1 | ⌛ 03:40:00 | 🔽 put
2025-09-04 12:13:31,EURNZD_otc,call,1,03:45:00,,,1756968300,83,0,ok,💳 EURNZD-OTC | 🔥 M1 | ⌛ 03:45:00 | 🔼 call
2025-09-04 12:19:11,CADCHF_otc,call,1,03:50:00,,,1756968600,43,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 03:50:00 | 🔼 call
2025-09-04 12:37:28,GBPCHF_otc,put,1,04:09:00,,,1756969740,86,0,ok,💳 GBPCHF-OTC | 🔥 M1 | ⌛ 04:09:00 | 🔽 put
2025-09-04 12:45:11,NZDCHF_otc,put,1,04:17:00,,,1756970220,103,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 04:17:00 | 🔽 put
2025-09-04 12:53:25,AUDNZD_otc,call,1,04:25:00,,,1756970700,89,0,ok,💳 AUDNZD-OTC | 🔥 M1 | ⌛ 04:25:00 | 🔼 call
2025-09-04 13:02:02,GBPNZD_otc,put,1,04:33:00,,,1756971180,52,0,ok,💳 GBPNZD-OTC | 🔥 M1 | ⌛ 04:33:00 | 🔽 put
2025-09-04 13:06:04,GBPCHF_otc,put,1,04:38:00,,,1756971480,110,0,ok,💳 GBPCHF-OTC | 🔥 M1 | ⌛ 04:38:00 | 🔽 put
2025-09-04 13:16:02,USDPKR_otc,put,1,04:47:00,,,1756972020,52,0,ok,💳 USDPKR-OTC | 🔥 M1 | ⌛ 04:47:00 | 🔽 put
2025-09-04 13:20:14,EURCAD_otc,call,1,04:52:00,,,1756972320,100,0,ok,💳 EURCAD-OTC | 🔥 M1 | ⌛ 04:52:00 | 🔼 call
2025-09-04 13:33:29,EURJPY,call,1,05:05:00,,,1756973100,85,0,ok,💳 EURJPY | 🔥 M1 | ⌛ 05:05:00 | 🔼 call
2025-09-04 13:40:06,EURCAD_otc,put,1,05:11:00,,,1756973460,48,0,ok,💳 EURCAD-OTC | 🔥 M1 | ⌛ 05:11:00 | 🔽 put
2025-09-04 13:51:06,EURJPY,call,1,05:23:00,,,1756974180,108,0,ok,💳 EURJPY | 🔥 M1 | ⌛ 05:23:00 | 🔼 call
2025-09-04 14:01:08,EURCAD_otc,call,1,05:32:00,,,1756974720,46,0,ok,💳 EURCAD-OTC | 🔥 M1 | ⌛ 05:32:00 | 🔼 call
2025-09-04 14:10:51,CHFJPY_otc,put,1,05:42:00,,,1756975320,63,0,ok,💳 CHFJPY-OTC | 🔥 M1 | ⌛ 05:42:00 | 🔽 put
2025-09-04 14:27:04,CADCHF_otc,call,1,05:58:00,,,1756976280,50,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 05:58:00 | 🔼 call
2025-09-04 14:38:04,EURJPY,put,1,06:09:00,,,1756976940,50,0,ok,💳 EURJPY | 🔥 M1 | ⌛ 06:09:00 | 🔽 put
2025-09-04 14:39:19,NZDCHF_otc,put,1,06:11:00,,,1756977060,95,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 06:11:00 | 🔽 put
2025-09-04 14:47:04,USDARS_otc,call,1,06:18:00,,,1756977480,50,0,ok,💳 USDARS-OTC | 🔥 M1 | ⌛ 06:18:00 | 🔼 call
2025-09-04 15:00:05,USDIDR_otc,put,1,06:31:00,,,1756978260,49,0,ok,💳 USDIDR-OTC | 🔥 M1 | ⌛ 06:31:00 | 🔽 put
2025-09-04 15:07:02,CADJPY,put,1,06:38:00,,,1756978680,52,0,ok,💳 CADJPY | 🔥 M1 | ⌛ 06:38:00 | 🔽 put
2025-09-04 15:13:07,GBPCHF_otc,put,1,06:45:00,,,1756979100,107,0,ok,💳 GBPCHF-OTC | 🔥 M1 | ⌛ 06:45:00 | 🔽 put
2025-09-04 15:18:24,USDMXN_otc,put,1,06:50:00,,,1756979400,90,0,ok,💳 USDMXN-OTC | 🔥 M1 | ⌛ 06:50:00 | 🔽 put
2025-09-04 15:36:33,BRLUSD_otc,call,1,07:08:00,,,1756980480,81,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 07:08:00 | 🔼 call
2025-09-04 16:00:06,USDIDR_otc,put,1,07:31:00,,,1756981860,48,0,ok,💳 USDIDR-OTC | 🔥 M1 | ⌛ 07:31:00 | 🔽 put
2025-09-04 16:20:22,NZDCHF_otc,call,1,07:52:00,,,1756983120,92,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 07:52:00 | 🔼 call
2025-09-04 16:36:09,USDEGP_otc,put,1,08:08:00,,,1756984080,105,0,ok,💳 USDEGP-OTC | 🔥 M1 | ⌛ 08:08:00 | 🔽 put
2025-09-04 16:42:05,USDARS_otc,call,1,08:14:00,,,1756984440,109,0,ok,💳 USDARS-OTC | 🔥 M1 | ⌛ 08:14:00 | 🔼 call
2025-09-04 16:48:06,USDIDR_otc,call,1,08:19:00,,,1756984740,48,0,ok,💳 USDIDR-OTC | 🔥 M1 | ⌛ 08:19:00 | 🔼 call
2025-09-04 16:53:11,EURGBP,put,1,08:25:00,,,1756985100,103,0,ok,💳 EURGBP | 🔥 M1 | ⌛ 08:25:00 | 🔽 put
2025-09-04 16:59:24,USDARS_otc,call,1,08:31:00,,,1756985460,90,0,ok,💳 USDARS-OTC | 🔥 M1 | ⌛ 08:31:00 | 🔼 call
2025-09-04 17:11:08,NZDCAD_otc,call,1,08:43:00,,,1756986180,106,0,ok,💳 NZDCAD-OTC | 🔥 M1 | ⌛ 08:43:00 | 🔼 call
2025-09-04 17:23:19,AUDNZD_otc,put,1,08:55:00,,,1756986900,95,0,ok,💳 AUDNZD-OTC | 🔥 M1 | ⌛ 08:55:00 | 🔽 put
2025-09-04 17:34:09,USDIDR_otc,call,1,09:05:00,,,1756987500,45,0,ok,💳 USDIDR-OTC | 🔥 M1 | ⌛ 09:05:00 | 🔼 call
2025-09-04 17:39:02,USDCOP_otc,call,1,09:10:00,,,1756987800,52,0,ok,💳 USDCOP-OTC | 🔥 M1 | ⌛ 09:10:00 | 🔼 call
2025-09-04 17:43:17,GBPAUD,call,1,09:15:00,,,1756988100,97,0,ok,💳 GBPAUD | 🔥 M1 | ⌛ 09:15:00 | 🔼 call
2025-09-04 17:54:07,EURAUD,call,1,09:25:00,,,1756988700,47,0,ok,💳 EURAUD | 🔥 M1 | ⌛ 09:25:00 | 🔼 call
2025-09-04 18:11:10,USDCOP_otc,call,1,09:43:00,,,1756989780,104,0,ok,💳 USDCOP-OTC | 🔥 M1 | ⌛ 09:43:00 | 🔼 call
2025-09-04 18:31:33,EURNZD_otc,call,1,10:03:00,,,1756990980,81,0,ok,💳 EURNZD-OTC | 🔥 M1 | ⌛ 10:03:00 | 🔼 call
2025-09-04 18:39:08,USDARS_otc,put,1,10:10:00,,,1756991400,46,0,ok,💳 USDARS-OTC | 🔥 M1 | ⌛ 10:10:00 | 🔽 put
2025-09-04 18:53:21,GBPJPY,call,1,10:25:00,,,1756992300,93,0,ok,💳 GBPJPY | 🔥 M1 | ⌛ 10:25:00 | 🔼 call
2025-09-04 19:02:04,GBPCAD,call,1,10:34:00,,,1756992840,110,0,ok,💳 GBPCAD | 🔥 M1 | ⌛ 10:34:00 | 🔼 call
2025-09-04 19:12:09,AUDJPY,call,1,10:43:00,,,1756993380,45,0,ok,💳 AUDJPY | 🔥 M1 | ⌛ 10:43:00 | 🔼 call
2025-09-04 19:19:09,CADCHF_otc,call,1,10:51:00,,,1756993860,105,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 10:51:00 | 🔼 call
2025-09-04 19:27:28,USDPKR_otc,call,1,10:59:00,,,1756994340,86,0,ok,💳 USDPKR-OTC | 🔥 M1 | ⌛ 10:59:00 | 🔼 call
2025-09-04 19:37:21,BRLUSD_otc,call,1,11:09:00,,,1756994940,93,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 11:09:00 | 🔼 call
2025-09-04 19:53:01,EURCAD,call,1,11:24:00,,,1756995840,53,0,ok,💳 EURCAD | 🔥 M1 | ⌛ 11:24:00 | 🔼 call
2025-09-04 19:57:23,USDCAD,call,1,11:29:00,,,1756996140,91,0,ok,💳 USDCAD | 🔥 M1 | ⌛ 11:29:00 | 🔼 call
2025-09-04 20:11:10,NZDJPY_otc,put,1,11:43:00,,,1756996980,104,0,ok,💳 NZDJPY-OTC | 🔥 M1 | ⌛ 11:43:00 | 🔽 put
2025-09-04 20:17:10,CADJPY,put,1,11:48:00,,,1756997280,44,0,ok,💳 CADJPY | 🔥 M1 | ⌛ 11:48:00 | 🔽 put
2025-09-04 20:26:10,EURCHF,call,1,11:57:00,,,1756997820,44,0,ok,💳 EURCHF | 🔥 M1 | ⌛ 11:57:00 | 🔼 call
2025-09-04 20:31:50,BRLUSD_otc,call,1,12:03:00,,,1756998180,64,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 12:03:00 | 🔼 call
2025-09-04 20:38:59,EURAUD,call,1,12:10:00,,,1756998600,55,0,ok,💳 EURAUD | 🔥 M1 | ⌛ 12:10:00 | 🔼 call
2025-09-04 20:43:10,EURCAD,put,1,12:15:00,,,1756998900,104,0,ok,💳 EURCAD | 🔥 M1 | ⌛ 12:15:00 | 🔽 put
2025-09-04 20:56:37,GBPUSD,call,1,12:28:00,,,1756999680,77,0,ok,💳 GBPUSD | 🔥 M1 | ⌛ 12:28:00 | 🔼 call
2025-09-04 21:02:25,AUDJPY,call,1,12:34:00,,,1757000040,89,0,ok,💳 AUDJPY | 🔥 M1 | ⌛ 12:34:00 | 🔼 call
2025-09-04 21:08:06,EURCHF,call,1,12:39:00,,,1757000340,48,0,ok,💳 EURCHF | 🔥 M1 | ⌛ 12:39:00 | 🔼 call
2025-09-04 21:16:09,GBPCHF,call,1,12:48:00,,,1757000880,105,0,ok,💳 GBPCHF | 🔥 M1 | ⌛ 12:48:00 | 🔼 call
2025-09-04 21:24:56,AUDUSD,call,1,12:56:00,,,1757001360,58,0,ok,💳 AUDUSD | 🔥 M1 | ⌛ 12:56:00 | 🔼 call
2025-09-04 21:31:13,CADCHF_otc,call,1,13:03:00,,,1757001780,101,0,ok,💳 CADCHF-OTC | 🔥 M1 | ⌛ 13:03:00 | 🔼 call
2025-09-04 21:45:07,NZDUSD_otc,call,1,13:16:00,,,1757002560,47,0,ok,💳 NZDUSD-OTC | 🔥 M1 | ⌛ 13:16:00 | 🔼 call
2025-09-04 21:53:07,USDJPY,put,1,13:24:00,,,1757003040,47,0,ok,💳 USDJPY | 🔥 M1 | ⌛ 13:24:00 | 🔽 put
2025-09-04 22:02:49,EURJPY,put,1,13:34:00,,,1757003640,65,0,ok,💳 EURJPY | 🔥 M1 | ⌛ 13:34:00 | 🔽 put
2025-09-04 22:09:07,USDEGP_otc,call,1,13:40:00,,,1757004000,47,0,ok,💳 USDEGP-OTC | 🔥 M1 | ⌛ 13:40:00 | 🔼 call
2025-09-04 22:13:07,USDARS_otc,put,1,13:45:00,,,1757004300,107,0,ok,💳 USDARS-OTC | 🔥 M1 | ⌛ 13:45:00 | 🔽 put
2025-09-04 22:21:14,EURGBP,call,1,13:53:00,,,1757004780,100,0,ok,💳 EURGBP | 🔥 M1 | ⌛ 13:53:00 | 🔼 call
2025-09-04 22:31:07,USDCOP_otc,call,1,14:03:00,,,1757005380,107,0,ok,💳 USDCOP-OTC | 🔥 M1 | ⌛ 14:03:00 | 🔼 call
2025-09-04 22:39:08,USDJPY,call,1,14:11:00,,,1757005860,106,0,ok,💳 USDJPY | 🔥 M1 | ⌛ 14:11:00 | 🔼 call
2025-09-04 22:44:08,NZDCHF_otc,put,1,14:16:00,,,1757006160,106,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 14:16:00 | 🔽 put
2025-09-04 22:52:08,USDBDT_otc,put,1,14:23:00,,,1757006580,46,0,ok,💳 USDBDT-OTC | 🔥 M1 | ⌛ 14:23:00 | 🔽 put
2025-09-04 22:56:13,NZDCHF_otc,call,1,14:28:00,,,1757006880,101,0,ok,💳 NZDCHF-OTC | 🔥 M1 | ⌛ 14:28:00 | 🔼 call
2025-09-04 23:09:31,USDEGP_otc,put,1,14:41:00,,,1757007660,83,0,ok,💳 USDEGP-OTC | 🔥 M1 | ⌛ 14:41:00 | 🔽 put
2025-09-04 23:15:08,USDPKR_otc,call,1,14:46:00,,,1757007960,46,0,ok,💳 USDPKR-OTC | 🔥 M1 | ⌛ 14:46:00 | 🔼 call
2025-09-04 23:19:18,USDCOP_otc,put,1,14:51:00,,,1757008260,96,0,ok,💳 USDCOP-OTC | 🔥 M1 | ⌛ 14:51:00 | 🔽 put
2025-09-04 23:27:08,USDARS_otc,call,1,14:59:00,,,1757008740,106,0,ok,💳 USDARS-OTC | 🔥 M1 | ⌛ 14:59:00 | 🔼 call
2025-09-04 23:34:08,USDCOP_otc,put,1,15:06:00,,,1757009160,106,0,ok,💳 USDCOP-OTC | 🔥 M1 | ⌛ 15:06:00 | 🔽 put
2025-09-04 23:41:13,USDBDT_otc,put,1,15:13:00,,,1757009580,101,0,ok,💳 USDBDT-OTC | 🔥 M1 | ⌛ 15:13:00 | 🔽 put
2025-09-04 23:46:17,USDTRY_otc,put,1,15:18:00,,,1757009880,97,0,ok,💳 USDTRY-OTC | 🔥 M1 | ⌛ 15:18:00 | 🔽 put
2025-09-04 23:58:16,BRLUSD_otc,put,1,15:30:00,,,1757010600,98,0,ok,💳 BRLUSD-OTC | 🔥 M1 | ⌛ 15:30:00 | 🔽 put
2025-09-05 00:05:06,USDCOP_otc,put,1,15:36:00,,,1757010960,48,0,ok,💳 USDCOP-OTC | 🔥 M1 | ⌛ 15:36:00 | 🔽 put
2025-09-05 00:12:03,USDBDT_otc,call,1,15:43:00,,,1757011380,51,0,ok,💳 USDBDT-OTC | 🔥 M1 | ⌛ 15:43:00 | 🔼 call
2025-09-05 00:18:03,USDINR_otc,put,1,15:49:00,,,1757011740,51,0,ok,💳 USDINR-OTC | 🔥 M1 | ⌛ 15:49:00 | 🔽 put
2025-09-05 00:23:04,USDTRY_otc,put,1,15:54:00,,,1757012040,50,0,ok,💳 USDTRY-OTC | 🔥 M1 | ⌛ 15:54:00 | 🔽 put
2025-09-05 00:31:04,USDBDT_otc,put,1,16:03:00,,,1757012580,110,0,ok,💳 USDBDT-OTC | 🔥 M1 | ⌛ 16:03:00 | 🔽 put
2025-09-05 00:40:04,GBPAUD_otc,call,1,16:11:00,,,1757013060,50,0,ok,💳 GBPAUD-OTC | 🔥 M1 | ⌛ 16:11:00 | 🔼 call
2025-09-05 00:45:04,GBPCHF_otc,put,1,16:16:00,,,1757013360,50,0,ok,💳 GBPCHF-OTC | 🔥 M1 | ⌛ 16:16:00 | 🔽 put
2025-09-05 10:07:08,EURAUD_otc,call,1,01:39:00,,,1757047140,106,0,ok,💳 EURAUD-OTC | 🔥 M1 | ⌛ 01:39:00 | 🔼 call
2025-09-05 10:12:14,EURCAD_otc,call,1,01:44:00,,,1757047440,100,0,ok,💳 EURCAD-OTC | 🔥 M1 | ⌛ 01:44:00 | 🔼 call
2025-09-05 10:17:41,NZDCAD_otc,put,1,01:49:00,,,1757047740,73,0,ok,💳 NZDCAD-OTC | 🔥 M1 | ⌛ 01:49:00 | 🔽 put
2025-09-05 10:33:06,GBPNZD_otc,call,1,02:05:00,,,1757048700,108,0,ok,💳 GBPNZD-OTC | 🔥 M1 | ⌛ 02:05:00 | 🔼 call
2025-09-05 10:42:03,EURNZD_otc,put,1,02:13:00,,,1757049180,51,0,ok,💳 EURNZD-OTC | 🔥 M1 | ⌛ 02:13:00 | 🔽 put
